Row,Anon Student Id,Problem Name,Correct First Attempt,KC(Default)
1747758,171M1Dzf,RATIO2-042,0,Calculate unit rate
1747766,171M1Dzf,RATIO2-051,1,Calculate unit rate
1747775,171M1Dzf,RATIO2-051,1,Calculate unit rate
1747784,171M1Dzf,RATIO2-191,0,Calculate unit rate
1747793,171M1Dzf,RATIO2-191,0,Calculate unit rate
1747802,171M1Dzf,RATIO2-025,0,Calculate unit rate
1747811,171M1Dzf,RATIO2-025,0,Calculate unit rate
1747820,171M1Dzf,RATIO2-183,1,Calculate unit rate
1747829,171M1Dzf,RATIO2-183,0,Calculate unit rate
1747838,171M1Dzf,RATIO2-037,0,Calculate unit rate
1747847,171M1Dzf,RATIO2-037,0,Calculate unit rate
1747857,171M1Dzf,RATIO2-081,0,Calculate unit rate
1747864,171M1Dzf,RATIO2-081,1,Calculate unit rate
1747874,171M1Dzf,RATIO2-048,0,Calculate unit rate
1747883,171M1Dzf,RATIO2-048,0,Calculate unit rate
1747892,171M1Dzf,RATIO2-127,1,Calculate unit rate
1747901,171M1Dzf,RATIO2-127,0,Calculate unit rate
1747910,171M1Dzf,RATIO2-171,1,Calculate unit rate
1747917,171M1Dzf,RATIO2-171,1,Calculate unit rate
1747931,171M1Dzf,RATIO3-001,1,Calculate part in proportion with fractions
1747944,171M1Dzf,RATIO3-142,0,Calculate total in proportion with fractions
1747957,171M1Dzf,RATIO3-090,0,Calculate total in proportion with fractions
1747970,171M1Dzf,RATIO3-070,0,Calculate total in proportion with fractions
1747983,171M1Dzf,RATIO3-186,0,Calculate part in proportion with fractions
1747994,171M1Dzf,RATIO3-099,0,Calculate part in proportion with fractions
1748009,171M1Dzf,RATIO3-113,0,Calculate part in proportion with fractions
1748022,171M1Dzf,RATIO3-028,0,Calculate total in proportion with fractions
1748035,171M1Dzf,RATIO3-038,1,Calculate total in proportion with fractions
1748048,171M1Dzf,RATIO3-131,0,Calculate part in proportion with fractions
1748061,171M1Dzf,RATIO3-063,0,Calculate part in proportion with fractions
1748074,171M1Dzf,RATIO3-040,0,Calculate part in proportion with fractions
1748087,171M1Dzf,RATIO3-018,0,Calculate total in proportion with fractions
1748100,171M1Dzf,RATIO3-118,0,Calculate part in proportion with fractions
1751098,twmF5,RATIO2-001,0,Calculate unit rate
1751109,twmF5,RATIO2-001,0,Calculate unit rate
1751119,twmF5,RATIO2-058,0,Calculate unit rate
1751127,twmF5,RATIO2-058,0,Calculate unit rate
1751136,twmF5,RATIO2-180,0,Calculate unit rate
1751144,twmF5,RATIO2-180,0,Calculate unit rate
1751151,twmF5,RATIO2-052,1,Calculate unit rate
1751160,twmF5,RATIO2-052,1,Calculate unit rate
1751172,twmF5,RATIO2-021,1,Calculate unit rate
1751176,twmF5,RATIO2-021,1,Calculate unit rate
1751185,twmF5,RATIO2-187,1,Calculate unit rate
1751193,twmF5,RATIO2-187,1,Calculate unit rate
1751208,twmF5,RATIO3-001,1,Calculate part in proportion with fractions
1751221,twmF5,RATIO3-119,0,Calculate total in proportion with fractions
1751234,twmF5,RATIO3-081,1,Calculate total in proportion with fractions
1751247,twmF5,RATIO3-118,1,Calculate part in proportion with fractions
1751260,twmF5,RATIO3-097,1,Calculate total in proportion with fractions
1751273,twmF5,RATIO3-123,1,Calculate part in proportion with fractions
1751286,twmF5,RATIO3-149,0,Calculate part in proportion with fractions
1751299,twmF5,RATIO3-079,1,Calculate total in proportion with fractions
1751312,twmF5,RATIO3-166,1,Calculate total in proportion with fractions
1751325,twmF5,RATIO3-051,1,Calculate part in proportion with fractions
1751338,twmF5,RATIO3-069,1,Calculate part in proportion with fractions
1751351,twmF5,RATIO3-071,1,Calculate total in proportion with fractions
1751364,twmF5,RATIO3-158,0,Calculate part in proportion with fractions
1751377,twmF5,RATIO3-127,1,Calculate total in proportion with fractions
1751390,twmF5,RATIO3-194,1,Calculate total in proportion with fractions
1751403,twmF5,RATIO3-089,1,Calculate part in proportion with fractions
1753657,171FRyp3,RATIO2-001,1,Calculate unit rate
1753665,171FRyp3,RATIO2-001,1,Calculate unit rate
1753674,171FRyp3,RATIO2-097,1,Calculate unit rate
1753682,171FRyp3,RATIO2-097,1,Calculate unit rate
1753692,171FRyp3,RATIO2-184,0,Calculate unit rate
1753700,171FRyp3,RATIO2-184,1,Calculate unit rate
1753709,171FRyp3,RATIO2-141,1,Calculate unit rate
1753717,171FRyp3,RATIO2-141,1,Calculate unit rate
1753726,171FRyp3,RATIO2-081,1,Calculate unit rate
1753734,171FRyp3,RATIO2-081,1,Calculate unit rate
1753743,171FRyp3,RATIO2-185,1,Calculate unit rate
1753751,171FRyp3,RATIO2-185,1,Calculate unit rate
1753765,171FRyp3,RATIO3-001,1,Calculate part in proportion with fractions
1753773,171FRyp3,RATIO3-142,1,Calculate total in proportion with fractions
1753786,171FRyp3,RATIO3-026,1,Calculate total in proportion with fractions
1753798,171FRyp3,RATIO3-155,1,Calculate part in proportion with fractions
1753815,171FRyp3,RATIO3-152,1,Calculate part in proportion with fractions
1753827,171FRyp3,RATIO3-088,1,Calculate part in proportion with fractions
1753839,171FRyp3,RATIO3-167,1,Calculate total in proportion with fractions
1753847,171FRyp3,RATIO3-127,1,Calculate total in proportion with fractions
1753859,171FRyp3,RATIO3-048,1,Calculate part in proportion with fractions
1753871,171FRyp3,RATIO3-042,1,Calculate part in proportion with fractions
1753887,171FRyp3,RATIO3-064,1,Calculate part in proportion with fractions
1753899,171FRyp3,RATIO3-108,1,Calculate total in proportion with fractions
1753907,171FRyp3,RATIO3-054,1,Calculate total in proportion with fractions
1753923,171FRyp3,RATIO3-078,0,Calculate total in proportion with fractions
1753935,171FRyp3,RATIO3-080,1,Calculate part in proportion with fractions
1756668,171yLm8m,RATIO2-001,0,Calculate unit rate
1756675,171yLm8m,RATIO2-001,0,Calculate unit rate
1756684,171yLm8m,RATIO2-127,0,Calculate unit rate
1756693,171yLm8m,RATIO2-127,0,Calculate unit rate
1756703,171yLm8m,RATIO2-121,0,Calculate unit rate
1756711,171yLm8m,RATIO2-121,1,Calculate unit rate
1756720,171yLm8m,RATIO2-199,1,Calculate unit rate
1756728,171yLm8m,RATIO2-199,1,Calculate unit rate
1756741,171yLm8m,RATIO3-001,0,Calculate part in proportion with fractions
1756754,171yLm8m,RATIO3-122,0,Calculate part in proportion with fractions
1756767,171yLm8m,RATIO3-029,1,Calculate part in proportion with fractions
1756780,171yLm8m,RATIO3-114,0,Calculate total in proportion with fractions
1756793,171yLm8m,RATIO3-177,1,Calculate total in proportion with fractions
1756806,171yLm8m,RATIO3-039,1,Calculate part in proportion with fractions
1756819,171yLm8m,RATIO3-023,1,Calculate total in proportion with fractions
1756827,171yLm8m,RATIO3-115,0,Calculate part in proportion with fractions
1756845,171yLm8m,RATIO3-111,1,Calculate part in proportion with fractions
1756857,171yLm8m,RATIO3-189,1,Calculate total in proportion with fractions
1756871,171yLm8m,RATIO3-154,1,Calculate total in proportion with fractions
1756883,171yLm8m,RATIO3-055,0,Calculate part in proportion with fractions
1756895,171yLm8m,RATIO3-099,1,Calculate part in proportion with fractions
1756906,171yLm8m,RATIO3-119,1,Calculate total in proportion with fractions
1756920,171yLm8m,RATIO3-160,1,Calculate total in proportion with fractions
1756932,171yLm8m,RATIO3-080,1,Calculate part in proportion with fractions
1759636,171HkjkC,RATIO2-001,1,Calculate unit rate
1759645,171HkjkC,RATIO2-001,0,Calculate unit rate
1759656,171HkjkC,RATIO2-114,0,Calculate unit rate
1759663,171HkjkC,RATIO2-114,0,Calculate unit rate
1759680,171HkjkC,RATIO2-157,0,Calculate unit rate
1759681,171HkjkC,RATIO2-157,1,Calculate unit rate
1759697,171HkjkC,RATIO2-194,1,Calculate unit rate
1759698,171HkjkC,RATIO2-194,1,Calculate unit rate
1759714,171HkjkC,RATIO2-163,1,Calculate unit rate
1759715,171HkjkC,RATIO2-163,1,Calculate unit rate
1759723,171HkjkC,RATIO3-001,1,Calculate part in proportion with fractions
1759740,171HkjkC,RATIO3-065,0,Calculate total in proportion with fractions
1759754,171HkjkC,RATIO3-076,0,Calculate total in proportion with fractions
1759767,171HkjkC,RATIO3-193,0,Calculate part in proportion with fractions
1759780,171HkjkC,RATIO3-016,0,Calculate total in proportion with fractions
1759792,171HkjkC,RATIO3-098,1,Calculate part in proportion with fractions
1759805,171HkjkC,RATIO3-014,0,Calculate part in proportion with fractions
1759818,171HkjkC,RATIO3-024,1,Calculate total in proportion with fractions
1759831,171HkjkC,RATIO3-118,1,Calculate part in proportion with fractions
1759844,171HkjkC,RATIO3-171,1,Calculate total in proportion with fractions
1759856,171HkjkC,RATIO3-030,1,Calculate part in proportion with fractions
1759868,171HkjkC,RATIO3-061,1,Calculate total in proportion with fractions
1759880,171HkjkC,RATIO3-188,1,Calculate part in proportion with fractions
1759892,171HkjkC,RATIO3-058,0,Calculate total in proportion with fractions
1759904,171HkjkC,RATIO3-039,0,Calculate part in proportion with fractions
1759916,171HkjkC,RATIO3-074,1,Calculate total in proportion with fractions
1763439,171X71m0,RATIO2-001,1,Calculate unit rate
1763449,171X71m0,RATIO2-001,0,Calculate unit rate
1763462,171X71m0,RATIO2-191,0,Calculate unit rate
1763467,171X71m0,RATIO2-191,0,Calculate unit rate
1763475,171X71m0,RATIO2-098,1,Calculate unit rate
1763482,171X71m0,RATIO2-098,1,Calculate unit rate
1763492,171X71m0,RATIO2-021,0,Calculate unit rate
1763501,171X71m0,RATIO2-021,0,Calculate unit rate
1763508,171X71m0,RATIO2-114,1,Calculate unit rate
1763517,171X71m0,RATIO2-114,0,Calculate unit rate
1763525,171X71m0,RATIO2-200,1,Calculate unit rate
1763533,171X71m0,RATIO2-200,1,Calculate unit rate
1763548,171X71m0,RATIO3-001,1,Calculate part in proportion with fractions
1763561,171X71m0,RATIO3-177,0,Calculate total in proportion with fractions
1763573,171X71m0,RATIO3-053,1,Calculate total in proportion with fractions
1763586,171X71m0,RATIO3-010,0,Calculate part in proportion with fractions
1763599,171X71m0,RATIO3-167,0,Calculate total in proportion with fractions
1763610,171X71m0,RATIO3-176,0,Calculate part in proportion with fractions
1763624,171X71m0,RATIO3-163,0,Calculate part in proportion with fractions
1766087,171X71m0,RATIONAL1-293,1,Plot non-terminating improper fraction
1766097,171X71m0,RATIONAL1-253,1,Plot terminating proper fraction
1766099,171X71m0,RATIONAL1-184,0,Plot imperfect radical
1766102,171X71m0,RATIONAL1-300,1,Plot whole number
1766116,171X71m0,RATIONAL1-144,1,Plot whole number
1766117,171X71m0,RATIONAL1-265,1,Plot terminating proper fraction
1766121,171X71m0,RATIONAL1-220,0,Plot imperfect radical
1766122,171X71m0,RATIONAL1-254,1,Plot pi
1766125,171X71m0,RATIONAL1-164,0,Plot decimal - thousandths
1766141,171X71m0,RATIONAL1-183,1,Plot imperfect radical
1766151,171X71m0,RATIONAL1-101,0,Plot non-terminating improper fraction
1766156,171X71m0,RATIONAL1-249,0,Plot non-terminating improper fraction
1766158,171X71m0,RATIONAL1-085,0,Plot imperfect radical
1769337,D6XHX,RATIO2-001,1,Calculate unit rate
1769346,D6XHX,RATIO2-001,0,Calculate unit rate
1769362,D6XHX,RATIO2-092,0,Calculate unit rate
1769364,D6XHX,RATIO2-092,0,Calculate unit rate
1769373,D6XHX,RATIO2-080,1,Calculate unit rate
1769380,D6XHX,RATIO2-080,1,Calculate unit rate
1769390,D6XHX,RATIO2-031,1,Calculate unit rate
1769398,D6XHX,RATIO2-031,1,Calculate unit rate
1769410,D6XHX,RATIO3-001,1,Calculate part in proportion with fractions
1769423,D6XHX,RATIO3-022,1,Calculate total in proportion with fractions
1769435,D6XHX,RATIO3-073,1,Calculate part in proportion with fractions
1769448,D6XHX,RATIO3-081,1,Calculate total in proportion with fractions
1769461,D6XHX,RATIO3-047,0,Calculate part in proportion with fractions
1769474,D6XHX,RATIO3-187,1,Calculate total in proportion with fractions
1769487,D6XHX,RATIO3-153,1,Calculate part in proportion with fractions
1769499,D6XHX,RATIO3-090,1,Calculate total in proportion with fractions
1769512,D6XHX,RATIO3-163,0,Calculate part in proportion with fractions
1769525,D6XHX,RATIO3-189,1,Calculate total in proportion with fractions
1769538,D6XHX,RATIO3-173,1,Calculate part in proportion with fractions
1771073,171a2fZw,RATIO2-001,1,Calculate unit rate
1771080,171a2fZw,RATIO2-001,0,Calculate unit rate
1771085,171a2fZw,RATIO2-001,0,Calculate unit rate
1771097,171a2fZw,RATIO2-016,1,Calculate unit rate
1771100,171a2fZw,RATIO2-016,1,Calculate unit rate
1771113,171a2fZw,RATIO2-107,1,Calculate unit rate
1771119,171a2fZw,RATIO2-107,0,Calculate unit rate
1771132,171a2fZw,RATIO3-001,1,Calculate part in proportion with fractions
1771145,171a2fZw,RATIO3-142,0,Calculate total in proportion with fractions
1771158,171a2fZw,RATIO3-076,0,Calculate total in proportion with fractions
1771171,171a2fZw,RATIO3-161,1,Calculate part in proportion with fractions
1771184,171a2fZw,RATIO3-073,0,Calculate part in proportion with fractions
1771197,171a2fZw,RATIO3-107,1,Calculate total in proportion with fractions
1771210,171a2fZw,RATIO3-080,0,Calculate part in proportion with fractions
1771222,171a2fZw,RATIO3-043,1,Calculate total in proportion with fractions
1771235,171a2fZw,RATIO3-135,1,Calculate part in proportion with fractions
1771247,171a2fZw,RATIO3-183,1,Calculate total in proportion with fractions
1771260,171a2fZw,RATIO3-025,1,Calculate part in proportion with fractions
1771273,171a2fZw,RATIO3-176,0,Calculate part in proportion with fractions
1771286,171a2fZw,RATIO3-015,0,Calculate part in proportion with fractions
1773594,171a2fZw,RATIONAL1-193,1,Plot imperfect radical
1773595,171a2fZw,RATIONAL1-055,0,Plot whole number
1773596,171a2fZw,RATIONAL1-298,1,Plot whole number
1773601,171a2fZw,RATIONAL1-072,0,Plot terminating proper fraction
1773604,171a2fZw,RATIONAL1-272,1,Plot terminating proper fraction
1773615,171a2fZw,RATIONAL1-262,0,Plot decimal - thousandths
1773617,171a2fZw,RATIONAL1-237,0,Plot pi
1773619,171a2fZw,RATIONAL1-283,0,Plot non-terminating improper fraction
1773625,171a2fZw,RATIONAL1-160,0,Plot non-terminating improper fraction
1773626,171a2fZw,RATIONAL1-213,0,Plot terminating proper fraction
1773628,171a2fZw,RATIONAL1-166,1,Plot terminating proper fraction
1773630,171a2fZw,RATIONAL1-220,1,Plot imperfect radical
1773636,171a2fZw,RATIONAL1-118,0,Plot non-terminating improper fraction
1773642,171a2fZw,RATIONAL1-007,1,Plot non-terminating improper fraction
1773645,171a2fZw,RATIONAL1-122,1,Plot pi
1773647,171a2fZw,RATIONAL1-132,0,Plot decimal - thousandths
1774607,171MG7vY,RATIO2-001,1,Calculate unit rate
1774615,171MG7vY,RATIO2-001,0,Calculate unit rate
1774624,171MG7vY,RATIO2-154,1,Calculate unit rate
1774632,171MG7vY,RATIO2-154,1,Calculate unit rate
1774641,171MG7vY,RATIO2-096,1,Calculate unit rate
1774649,171MG7vY,RATIO2-096,1,Calculate unit rate
1774663,171MG7vY,RATIO3-001,1,Calculate part in proportion with fractions
1774675,171MG7vY,RATIO3-054,1,Calculate total in proportion with fractions
1774687,171MG7vY,RATIO3-090,1,Calculate total in proportion with fractions
1774699,171MG7vY,RATIO3-099,1,Calculate part in proportion with fractions
1774711,171MG7vY,RATIO3-011,1,Calculate part in proportion with fractions
1774723,171MG7vY,RATIO3-178,1,Calculate total in proportion with fractions
1774735,171MG7vY,RATIO3-033,0,Calculate part in proportion with fractions
1774747,171MG7vY,RATIO3-130,1,Calculate total in proportion with fractions
1774759,171MG7vY,RATIO3-134,1,Calculate part in proportion with fractions
1774771,171MG7vY,RATIO3-008,1,Calculate total in proportion with fractions
1774783,171MG7vY,RATIO3-101,1,Calculate part in proportion with fractions
1774794,171MG7vY,RATIO3-151,1,Calculate part in proportion with fractions
1774807,171MG7vY,RATIO3-148,1,Calculate total in proportion with fractions
1774819,171MG7vY,RATIO3-111,1,Calculate part in proportion with fractions
1774831,171MG7vY,RATIO3-118,1,Calculate part in proportion with fractions
1776755,171MG7vY,RATIONAL1-181,1,Plot terminating proper fraction
1776759,171MG7vY,RATIONAL1-144,1,Plot whole number
1776766,171MG7vY,RATIONAL1-059,0,Plot imperfect radical
1776767,171MG7vY,RATIONAL1-118,1,Plot non-terminating improper fraction
1776768,171MG7vY,RATIONAL1-220,1,Plot imperfect radical
1776769,171MG7vY,RATIONAL1-262,1,Plot decimal - thousandths
1776770,171MG7vY,RATIONAL1-254,0,Plot pi
1776774,171MG7vY,RATIONAL1-300,1,Plot whole number
1776776,171MG7vY,RATIONAL1-237,0,Plot pi
1776782,171MG7vY,RATIONAL1-014,1,Plot non-terminating improper fraction
1776783,171MG7vY,RATIONAL1-253,1,Plot terminating proper fraction
1777935,1712aRVk,RATIO2-001,1,Calculate unit rate
1777945,1712aRVk,RATIO2-001,0,Calculate unit rate
1777961,1712aRVk,RATIO2-083,1,Calculate unit rate
1777962,1712aRVk,RATIO2-083,1,Calculate unit rate
1777978,1712aRVk,RATIO2-087,1,Calculate unit rate
1777979,1712aRVk,RATIO2-087,0,Calculate unit rate
1777995,1712aRVk,RATIO2-159,1,Calculate unit rate
1777996,1712aRVk,RATIO2-159,0,Calculate unit rate
1778012,1712aRVk,RATIO2-164,1,Calculate unit rate
1778013,1712aRVk,RATIO2-164,0,Calculate unit rate
1778025,1712aRVk,RATIO3-001,1,Calculate part in proportion with fractions
1778037,1712aRVk,RATIO3-154,1,Calculate total in proportion with fractions
1778051,1712aRVk,RATIO3-094,1,Calculate part in proportion with fractions
1778063,1712aRVk,RATIO3-128,1,Calculate part in proportion with fractions
1778075,1712aRVk,RATIO3-066,1,Calculate total in proportion with fractions
1778087,1712aRVk,RATIO3-178,1,Calculate total in proportion with fractions
1778099,1712aRVk,RATIO3-140,0,Calculate total in proportion with fractions
1778111,1712aRVk,RATIO3-108,1,Calculate total in proportion with fractions
1778123,1712aRVk,RATIO3-170,1,Calculate part in proportion with fractions
1778135,1712aRVk,RATIO3-168,1,Calculate part in proportion with fractions
1778147,1712aRVk,RATIO3-150,1,Calculate part in proportion with fractions
1778159,1712aRVk,RATIO3-169,1,Calculate part in proportion with fractions
1778171,1712aRVk,RATIO3-099,1,Calculate part in proportion with fractions
1778183,1712aRVk,RATIO3-020,0,Calculate total in proportion with fractions
1778195,1712aRVk,RATIO3-009,1,Calculate part in proportion with fractions
1778207,1712aRVk,RATIO3-191,1,Calculate total in proportion with fractions
1781465,171AYrrZ,RATIO2-001,1,Calculate unit rate
1781471,171AYrrZ,RATIO2-001,0,Calculate unit rate
1781487,171AYrrZ,RATIO2-165,0,Calculate unit rate
1781488,171AYrrZ,RATIO2-165,1,Calculate unit rate
1781504,171AYrrZ,RATIO2-062,1,Calculate unit rate
1781506,171AYrrZ,RATIO2-062,0,Calculate unit rate
1781522,171AYrrZ,RATIO2-046,0,Calculate unit rate
1781524,171AYrrZ,RATIO2-046,0,Calculate unit rate
1781540,171AYrrZ,RATIO2-175,1,Calculate unit rate
1781541,171AYrrZ,RATIO2-175,1,Calculate unit rate
1781549,171AYrrZ,RATIO3-001,1,Calculate part in proportion with fractions
1781563,171AYrrZ,RATIO3-074,0,Calculate total in proportion with fractions
1781581,171AYrrZ,RATIO3-106,1,Calculate total in proportion with fractions
1781594,171AYrrZ,RATIO3-186,0,Calculate part in proportion with fractions
1781606,171AYrrZ,RATIO3-133,1,Calculate part in proportion with fractions
1781618,171AYrrZ,RATIO3-019,1,Calculate total in proportion with fractions
1781630,171AYrrZ,RATIO3-002,1,Calculate part in proportion with fractions
1781642,171AYrrZ,RATIO3-037,0,Calculate total in proportion with fractions
1781654,171AYrrZ,RATIO3-188,1,Calculate part in proportion with fractions
1781666,171AYrrZ,RATIO3-093,1,Calculate total in proportion with fractions
1785257,171deO5m,RATIONAL1-300,1,Plot whole number
1785259,171deO5m,RATIONAL1-160,0,Plot non-terminating improper fraction
1785265,171deO5m,RATIONAL1-186,1,Plot terminating proper fraction
1785267,171deO5m,RATIONAL1-271,1,Plot whole number
1785270,171deO5m,RATIONAL1-283,1,Plot non-terminating improper fraction
1785272,171deO5m,RATIONAL1-190,0,Plot pi
1785274,171deO5m,RATIONAL1-090,0,Plot imperfect radical
1785275,171deO5m,RATIONAL1-196,1,Plot decimal - thousandths
1785277,171deO5m,RATIONAL1-273,0,Plot imperfect radical
1785278,171deO5m,RATIONAL1-072,0,Plot terminating proper fraction
1785280,171deO5m,RATIONAL1-166,0,Plot terminating proper fraction
